label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e1_u,FileSeeing_g,seeing_e1_g,FileSeeing_r,seeing_e1_r,FileSeeing_i,seeing_e1_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e1_r_expo0,seeing_e1_r_expo1,seeing_e1_r_expo2,seeing_e1_r_expo3,seeing_e1_r_expo4
211.0_-1.5,5.4385503886568065,3.053223435942668,2.3983219969406098,10.327938431696877,6.226596339973176,12.453192679946351,3.4956355118107587,7.816478628971126,2.745838854297303,6.13988233346891,11.82445671044975,26.44028900156919,0.8540000000000001,0.05,0.757,0.042,0.612,0.052000000000000005,0.8290000000000001,0.047,0.8062524,2.132041,0.7045166,2.410405,0.5843534,2.729474,0.7805596000000001,2.3980240000000004,0.7865047999999999,2.0469612127361767,0.6810331999999999,2.259430763591892,0.5527067999999999,2.396160879639244,0.7611192000000002,2.2998106108172522,0.7381322346665472,0.7760690975784903,13.868215005452699,0.7264470918802756,0.7730301029959755,27.00687580577167,0.7620485708058826,0.8125043803591847,29.76240252910821,0.912365541097088,0.9490029508299126,61.41378986794442,0.8412519932393638,0.9214270698823588,74.48590616001529,3.9890827919112963,4.026597174869404,3.612312363051564,2.8965080186503163,2.9866092307523027,0.7293381951569805,3.593521127255787,0.7266602059919509,3.647919264596505,0.7682087607183693,3.2870601497078438,0.908605901659825,2.699152885595759,0.8806541397647175,2.7814080230618385,13.868215005452699,27.00687580577167,29.76240252910821,61.41378986794442,74.48590616001529,0.03405325854114394,0.040733163410496376,0.022510987428269846,0.09449343052981883,0.07336065408111092
138.4_2.5,5.604637125521874,2.5263699582507892,2.5732891149881505,12.14616671886786,6.416749045009992,12.833498090019985,2.8924409652013274,6.467694619095273,2.9461587077499325,6.587811143031787,13.906146276431807,31.095088379157108,1.017,0.033,0.768,0.046,0.93,0.053,0.944,0.048,0.9369291999999999,2.080667,0.7308104000000001,2.45423,0.8704828000000001,2.408553,0.9011738,2.486123,0.9198584000000001,2.0290307801508503,0.7096208000000002,2.326339550400216,0.8529656000000001,2.3287670504569387,0.8843476,2.410627573362872,0.8548982899506019,0.8914153858282696,27.08941157307489,0.7832143512257036,0.8120422417176903,44.284524627469814,0.8014340636921812,0.8448548091117482,57.3578129498296,0.7601812722344006,0.8409594995502463,94.38904254323171,0.7823505920069141,0.8373306857881508,97.52080695352028,3.1086280188626154,3.616360300927736,3.365535194803832,3.3917880247099204,3.4170273693844853,0.8478307716565392,2.8700260627436154,0.7672844834353806,3.2988498570381326,0.8023096182234963,3.078224708790588,0.7979189991004925,3.104616615318568,0.7940613715763016,3.1310470558969468,27.08941157307489,44.284524627469814,57.3578129498296,94.38904254323171,97.52080695352028,0.041357834009080004,0.03413070129016749,0.03947582284574536,0.042969361216598334,0.0385131182109536
136.0_-0.5,5.524068120287721,2.705858826310948,2.435128889388145,4.2363893881901316,6.3245055909174095,12.649011181834819,3.0979377702434028,6.927199444328374,2.7879790654604863,6.234110710215982,4.850242210538879,10.845471290103784,1.119,0.029,0.789,0.048,0.725,0.045,0.986,0.045,1.0388268,2.267608,0.725967,2.311408,0.6792492000000001,2.272876,0.9211138,2.430486,1.0236536,2.22860547302154,0.7019340000000001,2.1892533846734805,0.6544984000000001,2.1290819538192647,0.9042275999999998,2.3540959609240595,1.0804219601165868,1.0832607269947971,17.40135499116166,0.8143712649654177,0.8320161682090828,41.30994861237554,0.8368002778991124,0.8837222867514094,41.44924632036713,0.8235177913344736,0.8741168096764187,72.27380922237559,0.7678805250816552,0.8316153415079088,75.71116360992303,2.6424728743475168,3.4554128844340517,3.14475526325408,3.193057839358373,3.458378650478363,1.0445214539895942,2.5017265214569124,0.7868323364181654,3.161551570288748,0.8392445735028188,2.905104495682622,0.8302336193528372,2.950549503590416,0.7860306830158176,3.1565716460126514,17.40135499116166,41.30994861237554,41.44924632036713,72.27380922237559,75.71116360992303,0.04251316879690825,0.04550245791845131,0.04250631567964491,0.02268012784907381,0.02268012784907381
353.0_-31.2,5.145810213502017,2.3576445752630497,2.114578104831597,9.150048275100973,5.891438113438458,11.782876226876915,2.6992672742186645,6.0357451145934995,2.4209804722216948,5.413476908087251,10.4758902701631,23.424802768913327,1.087,0.07,0.7509999999999999,0.048,0.799,0.044,0.601,0.051,0.9933478000000001,2.402218,0.6973617999999999,2.34797,0.7547222000000001,2.19299,0.5985902,3.582474,0.9786956000000002,2.3544171858299405,0.6747235999999998,2.212978739403625,0.7334444000000002,2.092185523041312,0.5711803999999999,3.1207771247891336,1.2122980180705658,1.2452042378601635,10.685723580650814,1.0735495197705087,1.0762683485168978,21.57982852860804,1.0935551356887931,1.1159340430043163,20.79286928579648,0.9268129274363728,0.9949678592392216,75.9256897772071,0.9189846028805908,0.9848780525299372,99.68794875440815,2.5292604888708903,2.6506664822192425,2.608929744730301,2.7815103201176803,2.8035933731070544,1.212008475720327,2.4333857278398754,1.0373366970337956,2.504065882614844,1.0792680860086326,2.4779734107480462,0.9563357184784432,2.6093446722490286,0.9463561050598744,2.6336358721097235,10.685723580650814,21.57982852860804,20.79286928579648,75.9256897772071,99.68794875440815,0.058556975508540006,0.02296037342767332,0.022858431603208995,0.02320419159743681,0.03522831119060377
40.8_-31.2,4.692843951639827,2.190680148185606,2.1536554401574843,5.6004715178823545,5.372837040232437,10.745674080464873,2.508109701657699,5.608303787933333,2.4657201134363027,5.5135177871320655,6.4119798408235065,14.33762279443964,1.005,0.037000000000000005,0.967,0.039,0.812,0.069,0.622,0.049,0.9330098,2.074932,0.9020521999999999,2.246927,0.7692201999999999,1.989838,0.5966442,2.705614,0.9160196,2.0253522900616225,0.8851043999999997,2.1894527966409814,0.7464403999999998,1.9130910265555192,0.5652883999999998,2.394883115352356,0.9343937447151848,1.0590441298498985,19.10521335845333,0.9611813426752116,0.9664427565852508,37.94372797333156,0.8881488369286777,0.9926801094376294,41.758194729203524,1.0577065240197696,1.0875182911701018,101.7756496014439,1.0189116834200118,1.1095860320044335,106.5492880086289,2.6725972311363924,2.8483156052172687,2.7863789695723065,2.637671161608212,2.614882050813023,1.0198882596997971,2.5266014699051844,0.9264855131705017,2.66213204874627,0.9517602188752587,2.6221922184606568,1.0496365823402034,2.506767254591211,1.0733720640088669,2.482240167409397,19.10521335845333,37.94372797333156,41.758194729203524,101.7756496014439,106.5492880086289,0.033252569767926336,0.03378130260842405,0.04733503566144226,0.05557703143718473,0.035079636787929136
171.0_-0.5,5.609582482016537,2.4106089353046367,2.363842638949487,7.908111632306133,6.422410983660733,12.844821967321465,2.7599061700302774,6.1713378077087935,2.7063634373332675,6.051612617697178,9.053997007827286,20.24535277758152,1.047,0.038,0.8759999999999999,0.048,0.6709999999999999,0.054000000000000006,0.8290000000000001,0.043,0.9503036,2.030447,0.8089012000000001,2.118542,0.6339545999999999,2.1531,0.7860930000000002,2.48288,0.9346072,1.9960969349809408,0.7878024000000001,2.047231201281292,0.6039091999999998,1.9795535470801344,0.7661860000000003,2.382576471981993,1.0426857235331308,1.1110504135352266,16.445801272533913,1.0229566700521977,1.03806480137922,43.58530324037453,0.8225203403637196,0.8842525367188677,49.25667285523754,0.7703520722674804,0.9106502981141812,82.68243222683344,0.6887769687837898,0.8480248871350382,106.67636271824007,2.6134863497096936,2.7030610639834247,3.142194402713109,3.027227285314932,3.3447899076008736,1.0729008270704532,2.4789207789375185,0.9983296027584398,2.5505271756814984,0.8403050734377354,2.9137553054084995,0.8693005962283624,2.8051429730205446,0.8052497742700763,3.06416339446319,16.445801272533913,43.58530324037453,49.25667285523754,82.68243222683344,106.67636271824007,0.027481307944400846,0.07312057677482164,0.0297531508261496,0.044754081359311686,0.0561333162009996
3.4_-29.2,5.969648081305237,2.138921852680072,2.536054740297464,13.642075914935033,6.834650088286363,13.669300176572726,2.4488516291334137,5.475798709553418,2.9035290721665654,6.492488380011332,15.618812715009112,34.92472695859843,0.934,0.035,0.931,0.037000000000000005,0.917,0.038,1.103,0.064,0.8544265999999999,1.972303,0.8674997999999999,2.139088,0.8581408000000001,2.318251,1.0109806000000001,2.426744,0.8348531999999997,1.9173490657093872,0.8499995999999999,2.08011717416578,0.8402816000000003,2.2453892436136407,0.9979612000000002,2.385910052977473,0.8346910366903629,0.9472217721459174,20.56617693726669,0.8757763842147445,0.9212705524443636,41.940127764442245,0.9210003322950908,0.946240396413068,35.75697865959651,0.8859614858754716,0.9449310146497444,66.37520159329227,0.851278903320654,0.9482597788319092,75.67543721106678,2.9017861969734047,2.987175674004396,2.904724102063516,2.908677274125402,2.8987018362238905,0.9050435442918346,2.7094618520484355,0.8803411048887272,2.782390743659996,0.906480792826136,2.7214237005696544,0.9038620292994888,2.7143312227932856,0.907119557663818,2.6900084043915995,20.56617693726669,41.940127764442245,35.75697865959651,66.37520159329227,75.67543721106678,0.016470847230529606,0.0170511275030435,0.02947032939828187,0.023024831416037284,0.04984742674194076
21.4_-33.1,5.219960011056555,2.6812718843759646,2.279924316644536,8.378808602497694,5.976332216658647,11.952664433317294,3.0697881804220413,6.864255047949076,2.610285350126329,5.836775483554312,9.592897968999608,21.450371959902792,1.239,0.046,0.7490000000000001,0.043,0.581,0.047,0.6559999999999999,0.053,1.1414813999999998,2.304432,0.6947088000000001,2.09843,0.5910466000000001,2.689597,0.6477240000000001,2.695071,1.1269627999999994,2.2491500342068482,0.6694176000000002,1.977589128720636,0.5600932000000002,2.3810587860484884,0.6214480000000001,2.466384324949806,0.8256112019602047,0.9682248553898228,17.995592705271505,0.8430231055567096,0.9597847440159322,36.14332448175525,1.0070451225462875,1.0564570228118408,22.428045632238764,0.8766307905404265,1.0626820442460982,134.1649695331183,0.8972481980564988,1.0381699383921577,123.91723338628435,2.843727606448507,2.8659925880317285,2.6761203805848424,2.667747667330495,2.7028971258369383,0.9266497107796456,2.6693348142639315,0.9199694880318644,2.67677204765002,1.0181140456236817,2.5245919931695404,1.0237640884921964,2.522296990073428,0.9985398767843152,2.55378653096212,17.995592705271505,36.14332448175525,22.428045632238764,134.1649695331183,123.91723338628435,0.056920147881162175,0.0317426027292238,0.025300340772192453,0.032439068855921294,0.0359657063035872
344.1_-29.2,5.897003536266888,2.5242830356965014,2.344713141368566,6.855492259544988,6.7514793486719595,13.502958697343919,2.8900516475689235,6.462351942449378,2.68446207555287,6.002639683956393,7.848853087953054,17.550569050072166,1.192,0.028,1.044,0.035,0.7609999999999999,0.041,0.616,0.049,1.0960902,2.199955,0.9737528,2.191481,0.7287300000000001,2.104053,0.6222404,3.200879,1.0811803999999998,2.155299572184584,0.9575055999999998,2.144103114185038,0.7054600000000002,1.9955770207084813,0.5964807999999999,2.862489383785308,0.9150936771671258,0.9612666169555032,22.140319555122208,0.8569276065221328,0.8817704758151045,47.341930012443285,0.8408962752693755,0.8966023984910303,53.15115322534072,0.8842926508479761,0.9407139804723964,95.1741150621028,0.8354637354695246,0.8904472270482326,114.275288290197,2.861983681903485,3.154274548491134,3.085469124041679,2.921672644814444,3.1130554764975065,0.9195332339110064,2.683041632046693,0.8387409516302088,2.912015313521393,0.8548047969820606,2.8592936016240014,0.8988279609447927,2.7219689120749564,0.8458944540964652,2.8765033382211422,22.140319555122208,47.341930012443285,53.15115322534072,95.1741150621028,114.275288290197,0.016403393790577425,0.03326647160472407,0.02512978896398688,0.018085332053481614,0.018085332053481614
352.8_-34.1,5.6193615987254155,2.000298860022365,2.3349800456683223,4.858806008328997,6.433607094380728,12.867214188761453,2.2901421648396045,5.120913558719884,2.6733186542856613,5.977722236500997,5.562846998935866,12.438904038051298,1.145,0.038,0.871,0.066,0.821,0.044,0.86,0.044,1.0573393999999998,2.39534,0.8095232000000001,2.392964,0.8027546000000001,2.157912,0.8177074000000002,2.486892,1.0426787999999996,2.3583583057540283,0.7910464000000003,2.301498816689541,0.7815092000000001,2.0829248445940816,0.7994148000000004,2.3933871365523443,0.8848941684546782,0.9570889353383024,20.436309649480027,0.8673229766901881,0.9489779115473156,42.7258794765139,0.8951185807453955,0.9639226339360294,42.00342282117371,0.9553022228009352,1.0939352383455323,91.49144367832355,0.9232164485740694,1.0233326401157758,88.20288358057138,2.8733977997431497,2.896581738205416,2.8549058983885085,2.63069078832358,2.7272588426555378,0.9145778706766048,2.6761766908446383,0.908555823094631,2.7147652547317014,0.9248452678720588,2.667223919647721,1.0556704766910645,2.496199277464316,0.9824652802315516,2.572366265681376,20.436309649480027,42.7258794765139,42.00342282117371,91.49144367832355,88.20288358057138,0.02021544742082093,0.035053770267252427,0.04113789077594876,0.02377923210938204,0.0323110464454186
347.2_-31.2,4.826657216229492,2.206709827215134,2.4225407027449437,5.0009887359991385,5.526039846861143,11.052079693722286,2.526462081178606,5.649340956090954,2.773566850572685,6.201884018020525,5.725632003845411,12.80290237474668,1.002,0.036000000000000004,1.034,0.058,0.551,0.049,0.523,0.065,0.9225286,2.176064,0.9382106,2.267424,0.5590522,3.394089,0.5289318000000001,3.666923,0.9050572,2.130609715113064,0.9224212,2.218092250997226,0.5261044,2.84172294720634,0.4918636000000001,2.902823644596686,0.8707421787881191,1.0039279050551406,19.9699593168331,0.9032080212159318,0.9449633094595612,39.906016366132434,0.9753981189802258,1.1094285062183271,30.33138601760136,1.0543833496930624,1.1077834313567576,68.63297522639184,0.9710304055478688,1.041066611255574,69.54089679461849,2.7631859832301484,2.9085793112943805,2.615033008439735,2.616619080487185,2.6984270511150057,0.9640558101102812,2.599011616745216,0.9039266189191224,2.6978632068666086,1.073057012436654,2.489008493446477,1.069766862713515,2.4873996428124405,1.0009332225111478,2.5462107162476917,19.9699593168331,39.906016366132434,30.33138601760136,68.63297522639184,69.54089679461849,0.034111053253361064,0.06407914111066804,0.06869723691111296,0.027293369760091224,0.0661061821438299
175.0_-0.5,6.338371621122785,2.173654618188852,3.4119865209061278,14.692341797558976,7.256801669023472,14.513603338046947,2.488617172364416,5.564717167380143,3.906383367785424,8.734938756542771,16.821262124025267,37.613485576662995,1.147,0.033,0.727,0.049,0.685,0.053,0.882,0.039,1.0519486,2.242761,0.6722532000000001,2.025187,0.6522982,2.326133,0.8431105999999999,2.633512,1.0358972,2.1946762464264205,0.6445064000000001,1.8973461493658028,0.6245963999999999,2.14870528207742,0.8262211999999999,2.552795051698671,0.9455745871716268,0.9807106452629402,17.73986517034696,0.9090970814860264,0.9383187486149892,35.54867201574429,0.828193052736471,0.8862244902266514,39.82817640911953,0.8236208130979935,0.9541932201936542,79.6948216945192,0.8659889046106412,0.9650880764042252,90.80165668619593,2.813189907075267,2.9292370503050766,3.1327641788434275,2.881516653076466,2.8518431701693494,0.9414212905258804,2.6436232896015275,0.8974374972299783,2.7287654063675784,0.8442489804533028,2.899025064629361,0.9121864403873082,2.687669236849461,0.9237761528084504,2.6690612280810364,17.73986517034696,35.54867201574429,39.82817640911953,79.6948216945192,90.80165668619593,0.060493827848898785,0.03942941153418877,0.05380834009822255,0.029853649323412168,0.0456712174450109
342.9_-29.2,4.773491857982623,2.656331430042034,2.517668667852788,7.5029611895975705,5.465170828204303,10.930341656408606,3.041233854255124,6.800405633588146,2.8824788578246565,6.4454186698018825,8.590140265970255,19.20813757096761,0.998,0.045,1.01,0.069,0.748,0.042,0.635,0.049,0.9167388,2.113108,0.9032352,2.140586,0.729615,2.412044,0.6262156000000001,2.722381,0.8994775999999999,2.072813656747805,0.8844703999999999,2.074958912285225,0.70723,2.288248840382804,0.5984312000000002,2.4661696746112183,1.1112261910145478,1.1329010000724116,21.738255592441345,1.0448354588526785,1.0453854587705642,44.890278775062505,0.8812889041406438,0.9061837684361173,45.29108858812478,0.8905788940368627,0.9251304413474308,91.82112785317328,0.8614718278851793,0.9000922970109129,103.01812415269276,2.5942088701206445,2.6919265051014114,3.0450664020020044,2.973400205071495,3.0704051038693816,1.0962020001448232,2.4655780080195133,1.0061709175411284,2.5421158584666124,0.8637675368722344,2.8322229361199667,0.8812608826948616,2.758948606150986,0.8583845940218257,2.8381935960605382,21.738255592441345,44.890278775062505,45.29108858812478,91.82112785317328,103.01812415269276,0.0656534343353683,0.02953882485269932,0.043844994218657285,0.0434137415870044,0.026161319066097092
29.4_-32.1,5.172219180231275,1.827973641104048,2.0195979000271245,9.892691425083255,5.921673739446787,11.843347478893573,2.0928470217000243,4.679748207029231,2.312237635741054,5.1703205336503935,11.326142412577815,25.326024357367462,1.117,0.032,0.772,0.04,0.616,0.062,0.586,0.05,1.0245654,2.149989,0.7261920000000001,2.2273080000000003,0.6084050000000001,2.670191,0.5816548,2.943286,1.0091308,2.0940487947368864,0.7023840000000001,2.111946932658052,0.5788100000000002,2.3955245690638582,0.5493096000000001,2.5649743810381063,0.8353240765945673,0.9736773384106928,19.539445534327623,0.8281190384439588,0.9034201154949442,42.15700288553132,0.8909965950690254,0.9497447635876816,51.85006888294395,0.8248721551110065,0.9317439860297908,81.79193113534932,0.8008524227320383,0.9500763009599568,92.50419880182913,2.830052687721122,3.0564149132060754,2.8943301665512875,2.9507085293743534,2.893360664147793,0.9341546768213856,2.6415696000344657,0.8616402309898883,2.8279780055178576,0.9066895271753632,2.706632729274904,0.8910879720595816,2.754510178964768,0.9073526019199136,2.703803865349176,19.539445534327623,42.15700288553132,51.85006888294395,81.79193113534932,92.50419880182913,0.05692273036029916,0.0602471221501395,0.2822774959749038,0.030757664954556563,0.07823490334367145
183.5_2.5,5.655394791216265,2.082796694812878,2.6628218154760104,8.148592325196661,6.474861496463499,12.949722992927,2.3845939358912642,5.332114139386642,3.0486646965384843,6.817021502063818,9.329323353117656,20.86100120164735,0.93,0.037000000000000005,1.024,0.054000000000000006,0.879,0.05,0.732,0.051,0.8518652000000002,1.968191,0.9295252,2.236787,0.8209998,2.25476,0.702072,2.680688,0.8327304000000004,1.9126982178138068,0.9120504,2.1783012463281914,0.8019995999999998,2.1789807218149626,0.680144,2.511360531784251,1.030455060632173,1.0605496024130214,18.133049202137308,0.8127985946039089,0.8508947101394276,42.874746291805614,0.8411016954968566,0.8995503126856861,44.207428494317334,0.8347928731764916,0.9310989612788456,83.54158452734157,0.7812257709825631,0.8919484613087356,107.78931814118769,2.670575665146865,3.3264738173172237,3.0727179044450375,2.952872417256919,3.10620450310817,1.0228992048260428,2.5289539448944387,0.8075894202788553,3.052484279512424,0.8573006253713721,2.854177464060629,0.8897979225576912,2.7493020073403387,0.8488969226174712,2.8810749413716934,18.133049202137308,42.874746291805614,44.207428494317334,83.54158452734157,107.78931814118769,0.049245332658765066,0.04037406151199008,0.027060270168319574,0.04401437484349302,0.049391452656495034
181.0_-1.5,5.3487466595392155,2.236941092961329,2.5090987411098187,7.8252206324823,6.123780050506445,12.24756010101289,2.561073857331425,5.726735240390664,2.8726671486966304,6.4234790212161625,8.959095102128982,20.033145665245822,0.901,0.038,0.812,0.043,0.55,0.058,0.696,0.054000000000000006,0.8318289999999999,2.129394,0.7541334000000001,2.100453,0.5338524,2.946034,0.6652471999999999,2.628313,0.8136579999999998,2.066266797755439,0.7322668000000001,2.005784867494575,0.4957048000000001,2.42218376208397,0.6404943999999998,2.4422974931794137,0.9544234407891492,1.0155921714110965,14.580562325575983,0.9894155992245608,0.9955250267667376,37.04818535252589,0.8487745572752573,0.8911664486100132,27.83445913360569,0.831445819459769,0.9488850187890896,83.98265232776025,0.7983539690196441,0.8973994424819115,76.07570580757991,2.7410056176677102,2.7803365458158606,3.1097632248043934,2.896855347897501,3.0819926758360583,0.9771843428221928,2.586612465597508,0.9540500535334752,2.6046025697288124,0.8473328972200262,2.87052845447962,0.9083700375781792,2.6986376286038967,0.856398884963823,2.862824822656417,14.580562325575983,37.04818535252589,27.83445913360569,83.98265232776025,76.07570580757991,0.05975368429443895,0.055938454137508864,0.08689384771615337,0.06918643693447846,0.06210872733743345
334.8_-34.1,4.953310959319212,2.344990168256413,2.3231714098224256,7.716238174357492,5.671045717324564,11.342091434649127,2.684779243636766,6.003348893352277,2.6597989471056938,5.9474912522107015,8.834321085821887,19.754142482957487,1.378,0.031,1.018,0.057,0.703,0.045,0.873,0.073,1.2670368,2.229869,0.9312154,2.293405,0.6647142,2.378259,0.8614118000000001,2.259689,1.2540736,2.1991106236407783,0.9144308,2.2318067550477694,0.6394284,2.198522565076501,0.8428235999999999,2.1921694293830467,1.0528623817403389,1.062299772217652,21.81877515243844,1.1311046608137632,1.1351233492148114,24.70518569580513,0.9329988708437836,0.9531052331073872,30.07784100816949,0.7616800337960573,0.8714070670107769,84.14110291271373,0.7155467712007801,0.7696026303727517,112.448914533679,2.6682515933554343,2.592401394841646,2.8846119387153752,3.2073662018143465,4.070222715675859,1.0229995444353035,2.5283840154480703,1.0972466984296227,2.460698243954691,0.9134104662147744,2.699864919946497,0.8282141340215536,2.9670804650362252,0.7232052607455033,3.717770555924955,21.81877515243844,24.70518569580513,30.07784100816949,84.14110291271373,112.448914533679,0.031748466067031966,0.014427155411411374,0.02511072113060286,0.026938537646772787,0.04781633571848498
43.8_-35.1,6.206518738943394,2.1276519292631275,1.9220147972716768,7.551965642840782,7.10584330421629,14.211686608432574,2.4359486938133537,5.446946869068482,2.2005147413963417,4.920500547252592,8.646245464488409,19.333592608745327,1.057,0.035,1.15,0.044,0.802,0.043,1.068,0.037000000000000005,0.9796868,2.207048,1.0651936000000002,2.330776,0.7522784,2.236467,1.0077421999999998,2.177266,0.9633735999999998,2.1528909999000407,1.0503872000000003,2.285853097733543,0.7305568,2.1305220713505952,0.9934843999999996,2.1389311819647334,0.9759171982750572,0.9918727357772428,20.184778521467237,0.93859096072405,0.938913892994782,45.54815779026618,0.8253941936753396,0.8788193345873093,49.092447211785746,0.966889202664831,1.0213123691374406,71.99319617125673,1.0164445399509536,1.0760664488996914,101.83354557989051,2.788116200990684,2.9273449205777715,3.1689499829244547,2.730775222839815,2.6509089033350053,0.9501454715544856,2.6091056668736803,0.8952277859895639,2.7221477072861093,0.8362386691746185,2.92556871997508,0.9818247382748808,2.573911115587375,1.0369328977993828,2.5104632397085886,20.184778521467237,45.54815779026618,49.092447211785746,71.99319617125673,101.83354557989051,0.02001954868359246,0.02848997202957604,0.02808177003410917,0.0362161122763196,0.027518042531628484
221.0_1.5,4.756291879283523,2.7450329183263245,2.3598937309240235,10.310760680266918,5.445478572591704,10.890957145183409,3.142788188191808,7.027488027680285,2.701842332534913,6.041503120034657,11.804789902837589,26.396312682847988,1.3159999999999998,0.036000000000000004,0.7959999999999999,0.057,0.601,0.056,0.594,0.061,1.215809,2.3581060000000003,0.7158756,2.283605,0.5815355999999999,2.710598,0.5656439999999999,3.26914,1.2026179999999995,2.3280008273089647,0.6917511999999998,2.161764555164597,0.5490711999999999,2.3770681259008035,0.5332879999999998,2.7674503843658704,0.9750520373727752,0.988137928837306,20.210309666699548,0.9223303477287504,0.9273741869173288,33.678393140571536,0.8462444926318168,0.8774455365684886,37.27081952282791,0.7012461495831918,0.7646212068269241,81.86798314900672,0.7522557765384128,0.8187364424602035,108.51341468558022,2.7962839068223126,2.965574950270109,3.1758997594526672,4.136226704716461,3.5592931584665446,0.946075857674612,2.6184753818638904,0.8857483738346574,2.762779711665005,0.8334910731369771,2.9203240100126435,0.7166424136538482,3.810390472285984,0.773872884920407,3.243643130408993,20.210309666699548,33.678393140571536,37.27081952282791,81.86798314900672,108.51341468558022,0.04010185614172401,0.03805271894192985,0.07351745218937966,0.04474789383591493,0.10383133838392332
218.0_-1.5,5.425966248244177,2.0163366613346034,2.2152634236566766,11.405616282913526,6.212188757614754,12.424377515229509,2.3085038435619865,5.161971520524141,2.5362550937445283,5.671238797892867,13.058290082307687,29.19922429395132,0.649,0.042,0.947,0.039,0.7090000000000001,0.043,1.182,0.051,0.6003700000000001,1.887925,0.8711780000000001,1.98582,0.6920468000000001,2.51167,1.1077694000000002,2.390508,0.5647399999999999,1.7150886654478978,0.8523560000000001,1.9273044763953788,0.6680936000000001,2.3396444286386764,1.0955388000000006,2.366988108224263,1.1627539726497276,1.1774480250916346,21.691587752992138,1.0799201745279134,1.0848420337699791,46.65894901249101,0.8909949502598624,0.9298456833091998,47.30725607462904,0.6945277504749381,0.755230729659597,87.084938112808,0.7113280158227511,0.7735545777906421,102.91308507507641,2.562614640253844,2.640673257697965,2.9571068647729186,4.269635500332071,4.0200457834319625,1.1410960501832692,2.4492357529327826,1.0476840675399581,2.509756278540612,0.8872913666183996,2.752184836748349,0.7080614593191941,4.0,0.727709155581284,3.6444199141167526,21.691587752992138,46.65894901249101,47.30725607462904,87.084938112808,102.91308507507641,0.02384115886602378,0.032695599741658365,0.0287351241526963,0.01891892017181873,0.022644037837991626
21.6_-29.2,5.5578644791533875,2.2096923394546995,2.295280126550713,9.137952489044963,6.363199042182711,12.726398084365425,2.5298767594416844,5.6569764088084895,2.6278662168879103,5.876087496736576,10.462041804707574,23.39383665877072,1.225,0.045,0.753,0.044,0.551,0.047,0.836,0.047,1.1262586,2.249829,0.6943039999999999,2.1336060000000003,0.5695958000000001,3.4268160000000005,0.7838678000000001,2.735432,1.1125172,2.2271256439524763,0.6686079999999998,2.01110392408876,0.5381916000000002,2.914576767159338,0.7647356000000003,2.6087873950761766,1.0273146564068572,1.0675785925456045,20.728010223897765,0.8945375789798558,0.9497233271678432,43.504458757818796,0.7742362941668496,0.8748172335378076,44.607535603113575,0.7395476878047426,0.9862447417730084,104.41674863233636,0.7735721066506825,0.9349297099879053,103.75086981232045,2.6614081067985613,2.8943929338083323,3.1894095258883497,2.8005081377824665,2.9401731216928386,1.030157185091209,2.5221042464652568,0.9066466543356864,2.701086895991666,0.8316344670756151,2.9411097257822254,0.9456894835460166,2.6152603593171966,0.8940594199758104,2.7417926957923977,20.728010223897765,43.504458757818796,44.607535603113575,104.41674863233636,103.75086981232045,0.05274875407368362,0.062400536056267726,0.04984711108499984,0.04686358254434087,0.05138903721877919
